fecha,anio,mes,sst_nino12,anom_nino12,sst_piura,anom_piura,n_dias_sst,anomalia,icen,icen_operativo,categoria
1995-10-01,1995,10,20.16407755845911,-0.8150071822911439,18.69580331713856,-0.6915577256686429,31,-0.8263042861728529,-0.4320261386264524,-0.6397300045383597,NEUTRO
1995-11-01,1995,11,21.60718269571857,-0.1050092056971936,19.22758200703636,-0.946645278382756,30,-0.11677375342247132,-0.6153169453009681,-0.4320261386264524,NEUTRO
1995-12-01,1995,12,21.97427229913061,-0.9133082966081868,19.63560173801199,-1.697917844346328,31,-0.9028727963075802,-0.5813165789363074,-0.6153169453009681,NEUTRO
1996-01-01,1996,1,23.7827051704882,-0.6806373178062987,20.77710752868315,-2.0056745334767268,31,-0.7243031870788705,-0.7183814770284691,-0.5813165789363074,DEBIL
1996-02-01,1996,2,25.525426247927683,-0.3206817069707294,22.654175943524304,-1.5438693017371363,29,-0.5279684476989566,-0.5710532785962243,-0.7183814770284691,NEUTRO
1996-03-01,1996,3,26.034552203448644,-0.171685096138113,22.36467652765093,-1.6977924653721652,31,-0.46088820101084593,-0.9151864652090277,-0.5710532785962243,DEBIL
1996-04-01,1996,4,23.809519196766868,-1.5614728756640792,19.507406544926567,-3.266388842352153,30,-1.7567027469172807,-1.198931575531405,-0.9151864652090277,MODERADA
1996-05-01,1996,5,23.11825589339917,-1.1370667834195272,19.423486832505585,-2.263789903750021,31,-1.3792037786660885,-1.4908423156336437,-1.198931575531405,FUERTE
1996-06-01,1996,6,21.79519428651883,-1.217820228379137,18.55607365834591,-2.195218517898029,30,-1.336620421317562,-1.3638172011380523,-1.4908423156336437,FUERTE
1996-07-01,1996,7,20.476948303666305,-1.3660954510063452,17.74474808013446,-2.2183873669875003,31,-1.3756274034305065,-1.2948734643926112,-1.3638172011380523,MODERADA
1996-08-01,1996,8,19.749775750757824,-1.151699385250912,17.802724020341664,-1.32107042299191,31,-1.1723725684297648,-1.2224585327151267,-1.2948734643926112,MODERADA
1996-09-01,1996,9,19.560364327250475,-1.040591110108117,17.8528942313062,-1.026071871335232,30,-1.119375626285109,-1.0043256190396785,-1.2224585327151267,DEBIL
1996-10-01,1996,10,20.2691531822278,-0.7099513402112522,17.905879138992326,-1.4816343041196725,31,-0.7212286624041617,-1.0541730066403947,-1.0043256190396785,DEBIL
1996-11-01,1996,11,20.40204171790913,-1.3101496783285498,18.69266968224717,-1.4814920980622106,30,-1.3219147312319137,-1.0808855476242698,-1.0541730066403947,DEBIL
1996-12-01,1996,12,21.677631846201457,-1.2099653127529115,19.46096287809597,-1.872488286253169,31,-1.199513249236734,-1.1580607784158328,-1.0808855476242698,MODERADA
1997-01-01,1997,1,23.55425400278822,-0.9090903328391532,20.705981711963425,-2.0767150168342896,31,-0.9527543547788504,-0.875067339411069,-1.1580607784158328,DEBIL
1997-02-01,1997,2,25.580460281409017,-0.2542048909696758,23.08108519014912,-1.1117684225642008,28,-0.4729344142176224,-0.374371386211281,-0.875067339411069,NEUTRO
1997-03-01,1997,3,26.79801501482212,0.5917554791183935,24.44781229902886,0.3851844746242685,31,0.30257461036262967,0.25419604620085917,-0.374371386211281,NEUTRO
1997-04-01,1997,4,26.49916988614172,1.1281930056301124,23.284799631429056,0.5111854023566204,30,0.9329479424575702,1.060469257127874,0.25419604620085917,DEBIL
1997-05-01,1997,5,26.44334489062868,2.1880266090729847,24.23041099443902,2.542696458584407,31,1.9458852185634221,1.912458910010174,1.060469257127874,MODERADA
1997-06-01,1997,6,25.99035827684592,2.977381194815158,23.94237141899816,3.1908159937454634,30,2.85854356900953,2.804422454900054,1.912458910010174,FUERTE
1997-07-01,1997,7,25.46141428422402,3.618380695892814,23.50615000081065,3.5431032376958376,31,3.6088385771272087,3.3922475496884537,2.804422454900054,FUERTE
1997-08-01,1997,8,24.63150882211621,3.7299956668490855,22.392941163754674,3.2683056544836497,31,3.7093605029286216,3.6416733040470626,3.3922475496884537,EXTRAORDINARIA
1997-09-01,1997,9,24.286560785620942,3.685568822921285,21.847443122801145,2.96796012732451,30,3.606820832085358,3.6181394065729555,3.6416733040470626,EXTRAORDINARIA
1997-10-01,1997,10,24.52861872933685,3.549507674445725,22.37727576348771,2.989856138435681,31,3.5382368847048866,3.628438880403941,3.6181394065729555,EXTRAORDINARIA
1997-11-01,1997,11,25.46421537356262,3.75201252386137,24.58232048919417,4.408032948009159,30,3.7402589244215783,3.682843530381492,3.628438880403941,EXTRAORDINARIA
1997-12-01,1997,12,26.647179877456203,3.7596023913276113,25.821951804754683,4.488272364204304,31,3.770034782018012,3.4770945799008963,3.682843530381492,FUERTE
1998-01-01,1998,1,27.42799839083017,2.96464696908516,26.854617675192795,4.071885602494611,31,2.9209900332630987,2.8921863873665004,3.4770945799008963,FUERTE
1998-02-01,1998,2,28.03892904244503,2.204276519482778,27.89274860589236,3.700073415025249,28,1.9855343468183904,2.321578622262411,2.8921863873665004,FUERTE
1998-03-01,1998,3,28.553651891165234,2.3473751310531026,28.37093801847178,4.308323218348567,31,2.058211486705744,2.1936510542796945,2.321578622262411,FUERTE
1998-04-01,1998,4,28.103429272999097,2.732405152126231,26.27785352096946,3.503887753392528,30,2.537207329314949,2.5306163922533287,2.1936510542796945,FUERTE
1998-05-01,1998,5,27.49389003280455,3.238592511369514,25.89747220856144,4.209929960710984,31,2.996430360739293,2.491489882243761,2.5306163922533287,FUERTE
1998-06-01,1998,6,25.07264666451343,2.059656594161189,21.66634042553192,0.915023622047244,30,1.940831956677041,2.168930605463989,2.491489882243761,FUERTE
1998-07-01,1998,7,23.422105206072445,1.579070771547975,20.11911402461103,0.1558728160009512,31,1.5695294989756334,1.5051735941442554,2.168930605463989,MODERADA
1998-08-01,1998,8,21.92730764596768,1.0258796990944614,18.611450072687383,-0.5128688006312184,31,1.0051593267800918,0.9970136152286221,1.5051735941442554,DEBIL
1998-09-01,1998,9,21.096091973465725,0.4950690554964346,18.50154353046296,-0.3777035237616575,30,0.4163520199301409,0.723576299779174,0.9970136152286221,DEBIL
1998-10-01,1998,10,21.73959939725925,0.7604797094598257,18.79988045763326,-0.5877803057733778,31,0.7492175526272895,0.3075066365932931,0.723576299779174,NEUTRO
1998-11-01,1998,11,21.48090678636349,-0.2312686367231336,18.56478717819848,-1.609592170659519,30,-0.24304966277755113,0.2341818292733914,0.3075066365932931,NEUTRO
1998-12-01,1998,12,23.073522693408627,0.1859234213084966,19.97971762709483,-1.354000075659726,31,0.19637759797043586,-0.26874182510745587,0.2341818292733914,NEUTRO
1999-01-01,1999,1,23.747454947051818,-0.7158396889107546,20.814557849966768,-1.968052788871536,31,-0.7595534105152524,-0.33377594274181516,-0.26874182510745587,NEUTRO
1999-02-01,1999,2,25.61524267994601,-0.219411443141143,23.48025429002226,-0.7127563841753825,28,-0.4381520156806289,-0.38787411055332655,-0.33377594274181516,NEUTRO
1999-03-01,1999,3,26.529523498995392,0.3232903342016111,23.25043093618103,-0.8120603224185176,31,0.03408309453590164,-0.6704767858233218,-0.38787411055332655,NEUTRO
1999-04-01,1999,4,23.95886050735891,-1.412146589978976,19.52576701848439,-3.2483676774445747,30,-1.6073614363252382,-0.815546112052008,-0.6704767858233218,DEBIL
1999-05-01,1999,5,23.62409967769857,-0.6311973708833918,19.578392284869675,-2.1086510951745314,31,-0.8733599943666874,-1.1278285296581896,-0.815546112052008,MODERADA
1999-06-01,1999,6,22.229050549553747,-0.783966790752758,18.410080247947736,-2.3412910035181778,30,-0.9027641582826433,-0.8715212440957979,-1.1278285296581896,DEBIL
1999-07-01,1999,7,21.014136127458748,-0.8289204884171704,18.23166213609024,-1.7313491750387768,31,-0.838439579638063,-0.8598812244520685,-0.8715212440957979,DEBIL
1999-08-01,1999,8,20.08370838375209,-0.8177270659906561,18.12100130242814,-1.003315787482639,31,-0.838439935435499,-0.8684810402476527,-0.8598812244520685,DEBIL
1999-09-01,1999,9,19.75117634786619,-0.8498284651282181,17.929365052772663,-0.950055062266153,30,-0.928563605669396,-0.8362037005862094,-0.8684810402476527,DEBIL
1999-10-01,1999,10,20.24877428397823,-0.7303272984901151,17.981057236582565,-1.4066801593177654,31,-0.7416075606537333,-0.902289108867226,-0.8362037005862094,DEBIL
1999-11-01,1999,11,20.687260288862493,-1.024953197183702,18.120976042888262,-2.0531671413413752,30,-1.0366961602785487,-0.8198843402163002,-0.902289108867226,DEBIL
1999-12-01,1999,12,22.195795795721573,-0.6917757390032592,19.82167078291604,-1.5119636400974934,31,-0.6813492997166186,-0.7843261259529797,-0.8198843402163002,DEBIL
2000-01-01,2000,1,23.8720754397033,-0.591257786547971,20.949931798161472,-1.8330217954052936,31,-0.6349329178637717,-0.5807274759908422,-0.7843261259529797,NEUTRO
2000-02-01,2000,2,25.627494485234504,-0.2186481910184246,22.927595681134136,-1.2701075672584214,29,-0.4259002103921361,-0.6076652744301766,-0.5807274759908422,NEUTRO
2000-03-01,2000,3,25.73327770942487,-0.4729503434796829,21.899960170558643,-2.162682245364492,31,-0.7621626950346219,-0.3213750670355952,-0.6076652744301766,NEUTRO
2000-04-01,2000,4,25.79015964800412,0.4191369253426849,21.84406600770648,-0.929797621042051,30,0.2239377043199724,-0.40080075095824225,-0.3213750670355952,NEUTRO
2000-05-01,2000,5,23.83328240990518,-0.4220038619007173,19.87612589778372,-1.8110689097973944,31,-0.6641772621600772,-0.32300276390369476,-0.40080075095824225,NEUTRO
2000-06-01,2000,6,22.60304597396541,-0.4099722214170654,18.90373714189982,-1.8476560562908355,30,-0.5287687338709794,-0.7498115724646723,-0.32300276390369476,DEBIL
2000-07-01,2000,7,20.79608698573385,-1.0469641863206802,18.24375531644681,-1.719110079496755,31,-1.0564887213629603,-0.861475656086025,-0.7498115724646723,DEBIL
2000-08-01,2000,8,19.922978806163453,-0.9785063292187552,17.858003718135098,-1.2663511475959122,31,-0.9991695130241354,-0.8858506584363409,-0.861475656086025,DEBIL
2000-09-01,2000,9,20.077846212613657,-0.5231300219324576,18.03524219578936,-0.8441184453007203,30,-0.6018937409219269,-0.7198844689312587,-0.8858506584363409,DEBIL
2000-10-01,2000,10,20.431791691784248,-0.5472724998928065,18.60988202487044,-0.7775497597803713,31,-0.5585901528477137,-0.7402774509384867,-0.7198844689312587,DEBIL
2000-11-01,2000,11,20.663607990095223,-1.048610241312248,18.11353280839896,-2.06090796895069,30,-1.0603484590458194,-0.690807515592212,-0.7402774509384867,NEUTRO
2000-12-01,2000,12,22.42366116055509,-0.4639300650279865,19.803510611276543,-1.5302987478315384,31,-0.4534839348831028,-0.6475986057873845,-0.690807515592212,NEUTRO
2001-01-01,2001,1,24.07804493413384,-0.3852778011903877,20.911902355719604,-1.8710699906506207,31,-0.42896342343323113,-0.4524994841339674,-0.6475986057873845,NEUTRO
2001-02-01,2001,2,25.57834360154107,-0.2563169752847248,23.05150641409185,-1.14153303975301,28,-0.47505109408556834,-0.18890650275353948,-0.4524994841339674,NEUTRO
2001-03-01,2001,3,26.83273541371767,0.6265072299103888,25.109344138262752,1.0466919946605853,31,0.337295009258181,0.13326848387109771,-0.18890650275353948,NEUTRO
2001-04-01,2001,4,26.10378348012483,0.7328158211835248,21.76392790528844,-1.0102370022896077,30,0.5375615364406805,0.15420364416365473,0.13326848387109771,NEUTRO
2001-05-01,2001,5,24.08521405885736,-0.1701133090913754,19.794680472765204,-1.892895713876535,31,-0.4122456132078973,-0.20058573808169555,0.15420364416365473,NEUTRO
2001-06-01,2001,6,22.40474157035852,-0.6082572591742955,19.12770743284749,-1.6239237169821858,30,-0.7270731374778698,-0.5604642277269924,-0.20058573808169555,NEUTRO
2001-07-01,2001,7,21.3105017746016,-0.5325554510410714,18.69094055847687,-1.272423759315604,31,-0.5420739324952102,-0.6055215957302084,-0.5604642277269924,NEUTRO
2001-08-01,2001,8,20.374730601970043,-0.5266869474781766,17.894349947848838,-1.2298262528439958,31,-0.5474177172175452,-0.6181846618452068,-0.6055215957302084,NEUTRO
2001-09-01,2001,9,19.91467761771272,-0.6863439482841212,17.742810353493045,-1.136310884011839,30,-0.765062335822865,-0.7960862227219702,-0.6181846618452068,DEBIL
2001-10-01,2001,10,19.91460322950646,-1.064485514466165,17.53775404104,-1.8496169456168696,31,-1.0757786151255004,-0.8798840013474157,-0.7960862227219702,DEBIL
2001-11-01,2001,11,20.92514539604716,-0.7870789989468548,18.85797420003352,-1.3164636175797175,30,-0.7988110530938819,-0.8332542691062402,-0.8798840013474157,DEBIL
2001-12-01,2001,12,22.251971956338853,-0.6355724668064457,19.87073692572917,-1.462660574257319,31,-0.6251731390993385,-0.6690300778204398,-0.8332542691062402,NEUTRO
2002-01-01,2002,1,23.92390231629897,-0.539412882094351,21.167312728668016,-1.6157410599927584,31,-0.5831060412680991,-0.41206423129244857,-0.6690300778204398,NEUTRO
2002-02-01,2002,2,26.02548118211673,0.1908382103623025,24.28618660699328,0.0933297034679176,28,-0.027913513509908228,0.05192159995265536,-0.41206423129244857,NEUTRO
2002-03-01,2002,3,27.262224759095464,1.0560152997360976,25.772147655359145,1.7098880236058345,31,0.7667843546359734,0.49341283987373785,0.05192159995265536,NEUTRO
2002-04-01,2002,4,26.307589622179297,0.9366151391931246,22.794702239347743,0.0206755458759144,30,0.7413676784951484,0.7400528991997248,0.49341283987373785,DEBIL
2002-05-01,2002,5,25.20946633653331,0.9541650322735572,21.732982128091923,0.0457299272045352,31,0.7120066644680527,0.49253397919313713,0.7400528991997248,NEUTRO
2002-06-01,2002,6,23.1560423024526,0.1430157329844011,19.317461216284144,-1.4337025185681584,30,0.02422759461621027,0.24289705071194354,0.49253397919313713,NEUTRO
2002-07-01,2002,7,21.84503260014838,0.0020115945180564,19.4347008468485,-0.528565437556407,31,-0.00754310694843241,-0.03476035922471491,0.24289705071194354,NEUTRO
2002-08-01,2002,8,20.801182753845666,-0.1002564954186013,18.64184150368301,-0.4825076335259055,31,-0.1209655653419226,0.05636917582588671,-0.03476035922471491,NEUTRO
2002-09-01,2002,9,20.9773561533036,0.3763961603705739,19.28067951080584,0.4016424861785894,30,0.2976161997680151,0.33231527174610304,0.05636917582588671,NEUTRO
2002-10-01,2002,10,21.81067702544418,0.8315739469434804,20.484245645512573,1.0967762471695162,31,0.8202951808122165,0.7830886453925565,0.33231527174610304,DEBIL
2002-11-01,2002,11,22.95531100473848,1.2430537724793893,21.204203551683705,1.0298593845982018,30,1.231354555597438,1.0099378770325274,0.7830886453925565,DEBIL
2002-12-01,2002,12,23.85530899012612,0.9677459634174678,22.26658477402061,0.9330393592702084,31,0.9781638946879276,0.7392481834592969,1.0099378770325274,DEBIL
2003-01-01,2003,1,24.515234457659595,0.0519221705185716,22.136186533649667,-0.6464569631266923,31,0.008226100092525002,0.33245035910677717,0.7392481834592969,NEUTRO
2003-02-01,2003,2,26.06435577816652,0.2296902486434434,23.295933393964056,-0.8971503960941055,28,0.01096108253987893,0.043582969650144555,0.33245035910677717,NEUTRO
2003-03-01,2003,3,26.60700213077752,0.4007827541929318,23.287802247093865,-0.7745671993471647,31,0.11156172631802974,-0.2410095367702129,0.043582969650144555,NEUTRO
2003-04-01,2003,4,24.7206705245156,-0.6503159819847435,19.9855698330262,-2.788314737253589,30,-0.8455514191685474,-0.8444133830208417,-0.2410095367702129,DEBIL
2003-05-01,2003,5,22.69820921585325,-1.5571036813215935,19.38779965304612,-2.299344786774681,31,-1.7992504562120075,-1.2048326688221518,-0.8444133830208417,MODERADA
2003-06-01,2003,6,22.16211857675049,-0.8508786965301446,18.68182565477188,-2.069767744457476,30,-0.9696961310859002,-1.080786027867756,-1.2048326688221518,DEBIL
2003-07-01,2003,7,21.37916421079145,-0.4638900835627584,18.14982911710505,-1.8134508400931697,31,-0.47341149630535995,-0.41231724956621224,-1.080786027867756,NEUTRO
2003-08-01,2003,8,21.12830419788021,0.2268349084194434,19.903852268981137,0.7793452731586318,31,0.20615587869262342,-0.17021008152792186,-0.41231724956621224,NEUTRO
2003-09-01,2003,9,20.436365326564555,-0.1646002716367353,18.267762439269564,-0.6115541408387785,30,-0.24337462697102907,0.10171102210290428,-0.17021008152792186,NEUTRO
2003-10-01,2003,10,21.33273365921908,0.3536147100856223,19.47100595009701,0.0831254492296219,31,0.3423518145871185,0.2078140530432139,0.10171102210290428,NEUTRO
2003-11-01,2003,11,22.248421420654594,0.5361844914471695,20.40268989780533,0.2287537275925616,30,0.5244649715135523,0.45475046702355,0.2078140530432139,NEUTRO
2003-12-01,2003,12,23.37457971040817,0.486992313065078,21.072144791098097,-0.2613901393760234,31,0.4974346149699791,0.4259765664630173,0.45475046702355,NEUTRO
2004-01-01,2004,1,24.76303847047259,0.29970777812611,21.778439896454262,-1.0042575348980487,31,0.25603011290552047,0.28151181220588367,0.4259765664630173,NEUTRO
2004-02-01,2004,2,26.14446540436879,0.2983082010334603,22.999763837297312,-1.1980845286855657,29,0.0910707087421514,-0.188812554943843,0.28151181220588367,NEUTRO
2004-03-01,2004,3,25.58190191798029,-0.6243516442798336,21.716826020460555,-2.345700041612849,31,-0.9135384864792009,-0.30524707468332224,-0.188812554943843,NEUTRO
2004-04-01,2004,4,25.47294849737123,0.1019693670229139,21.0770582453789,-1.696503099346624,30,-0.09327344631291723,-0.6858675779972524,-0.30524707468332224,NEUTRO
2004-05-01,2004,5,23.44666887086562,-0.8086507778232971,19.770514324007376,-1.9169845816287387,31,-1.0507908011996392,-0.7064921101644602,-0.6858675779972524,DEBIL
2004-06-01,2004,6,22.156402624855566,-0.8566401254939631,18.57532445412409,-2.176297984028593,30,-0.9754120829808244,-0.9315287545864983,-0.7064921101644602,DEBIL
2004-07-01,2004,7,21.08419232751778,-0.7588249153239018,18.2582294002886,-1.7048546522624963,31,-0.7683833795790314,-0.7896613237738386,-0.9315287545864983,DEBIL
2004-08-01,2004,8,20.29695981042593,-0.6044955492368982,18.15494441712288,-0.9694181767086942,31,-0.62518850876166,-0.563235585748392,-0.7896613237738386,NEUTRO
2004-09-01,2004,9,20.3836050846311,-0.2174025862080862,18.93908253755515,0.0600557882392361,30,-0.2961348689044847,-0.19260079769127122,-0.563235585748392,NEUTRO
2004-10-01,2004,10,21.333902829224293,0.3548326080025182,20.10153475753761,0.7140376353093132,31,0.34352098459233105,0.31891625413870867,-0.19260079769127122,NEUTRO
2004-11-01,2004,11,22.63331909586932,0.9211319480964022,20.574954654604348,0.4009136650471883,30,0.9093626467282796,0.4528812306125853,0.31891625413870867,NEUTRO
2004-12-01,2004,12,22.982905155955336,0.0953344720989294,19.72378266203341,-1.6100008106399195,31,0.10576006051714515,0.36836709523641176,0.4528812306125853,NEUTRO
2005-01-01,2005,1,24.59698693603088,0.1303783632844798,21.920781564967385,-0.8658632504499052,31,0.08997857846381052,-0.15171569381776115,0.36836709523641176,NEUTRO
2005-02-01,2005,2,25.4025089751924,-0.4458938945621189,22.23151353421248,-1.9699632625709027,28,-0.6508857204342391,-0.6626437993030786,-0.15171569381776115,NEUTRO
2005-03-01,2005,3,25.068416148520683,-1.136938674961454,21.39521760277564,-2.667920816692698,31,-1.4270242559388073,-0.889359914849288,-0.6626437993030786,DEBIL
2005-04-01,2005,4,24.97605217550933,-0.3949398679359603,21.83020025688279,-0.9436888926118284,30,-0.5901697681748175,-0.6756666848852504,-0.889359914849288,NEUTRO
2005-05-01,2005,5,24.48765364152313,0.2323292375885081,21.029288312193646,-0.6582131334475437,31,-0.009806030542126365,-0.43508143287749473,-0.6756666848852504,NEUTRO
2005-06-01,2005,6,22.42654620792085,-0.5864127222058889,18.51755067850561,-2.2338730663986155,30,-0.7052684999155403,-0.38024803955395,-0.43508143287749473,NEUTRO
2005-07-01,2005,7,21.426906118892628,-0.4161588360280386,18.68634033906366,-1.2768694707602184,31,-0.4256695882041832,-0.5662395205994445,-0.38024803955395,NEUTRO
2005-08-01,2005,8,20.35436784550898,-0.5470780777960892,18.19308707894012,-0.9308986213717112,31,-0.5677804736786101,-0.5581160147893662,-0.5662395205994445,NEUTRO
2005-09-01,2005,9,19.99884197105028,-0.6021497190464556,17.968039090858326,-0.9112184062098624,30,-0.6808979824853054,-0.7854498157960647,-0.5581160147893662,DEBIL
2005-10-01,2005,10,19.882710853407684,-1.0963891027933206,17.52085019914721,-1.866325261161161,31,-1.1076709912242784,-1.0178387139762617,-0.7854498157960647,DEBIL
2005-11-01,2005,11,20.45900928092184,-1.2532077241175612,18.807459261741226,-1.366999609091417,30,-1.2649471682192015,-1.011618810105297,-1.0178387139762617,DEBIL
2005-12-01,2005,12,22.21490682456578,-0.6726698828245986,20.37737741773356,-0.9565709931419868,31,-0.662238270872411,-0.6743869045018561,-1.011618810105297,NEUTRO
2006-01-01,2006,1,24.411033083153114,-0.0556045239751878,22.15041293997482,-0.6361522165597525,31,-0.0959752744139557,-0.05104690219674642,-0.6743869045018561,NEUTRO
2006-02-01,2006,2,26.658467534322767,0.8100775520809611,25.03474947945338,0.8332766316444488,28,0.6050728386961275,0.06733184801543739,-0.05104690219674642,NEUTRO
2006-03-01,2006,3,26.18833838422363,-0.0170054814893372,22.649230378460768,-1.4136484741054594,31,-0.30710202023585964,-0.3441196814117677,0.06733184801543739,NEUTRO
2006-04-01,2006,4,24.235892080988577,-1.1351009113909405,19.51498821689842,-3.258662534204501,30,-1.3303298626955709,-0.7125476885852144,-0.3441196814117677,DEBIL
2006-05-01,2006,5,23.997248489241045,-0.2581088020266969,20.753762774334064,-0.9335659509616896,31,-0.5002111828242128,-0.7062723757491026,-0.7125476885852144,DEBIL
2006-06-01,2006,6,22.843538626108867,-0.1694696796536078,19.51960440051377,-1.2319468364326804,30,-0.28827608172752406,-0.19432361256443306,-0.7062723757491026,NEUTRO
2006-07-01,2006,7,22.05809213395525,0.2150514828819835,19.19636487443188,-0.7670238706434862,31,0.20551642685843774,0.2258714884756922,-0.19432361256443306,NEUTRO
2006-08-01,2006,8,21.68252243948375,0.7811030894537866,19.44194569793396,0.3181181804916802,31,0.7603741202961629,0.7067500714864856,0.2258714884756922,DEBIL
2006-09-01,2006,9,21.83409962084044,1.233128003980691,19.43621220751661,0.5569672195230917,30,1.1543596673048562,1.1794381032022763,0.7067500714864856,DEBIL
2006-10-01,2006,10,22.61396236663777,1.6348612049285187,20.73960565070067,1.352115662103665,31,1.6235805220058097,1.3225828454323718,1.1794381032022763,MODERADA
2006-11-01,2006,11,22.91376479612749,1.2015631796957067,20.51893661696544,0.344529457753951,30,1.1898083469864495,1.3047141419252892,1.3225828454323718,MODERADA
2006-12-01,2006,12,23.9778986522218,1.09030696714299,20.939232972508503,-0.3946765276509279,31,1.1007535567836086,0.969258952985213,1.3047141419252892,DEBIL
2007-01-01,2007,1,25.12422331275265,0.657611881515839,22.780845713606325,-0.0059063224509427,31,0.617214955185581,0.6279881417749008,0.969258952985213,DEBIL
2007-02-01,2007,2,26.219390608982152,0.3709495543607692,22.77674879735778,-1.4249147978843073,28,0.16599591335551267,0.11598425187552408,0.6279881417749008,NEUTRO
2007-03-01,2007,3,26.06018229154497,-0.1451706772578635,22.15990764109188,-1.902480936451236,31,-0.43525811291452143,-0.30367235536160564,0.11598425187552408,NEUTRO
2007-04-01,2007,4,24.92446707715834,-0.4465238054815963,20.558754230189315,-2.214890433908528,30,-0.6417548665258082,-0.7561751426404323,-0.30367235536160564,DEBIL
2007-05-01,2007,5,23.30594722358429,-0.9493904509589226,19.144423824166804,-2.5428096239171207,31,-1.1915124484809674,-0.897276607220269,-0.7561751426404323,DEBIL
2007-06-01,2007,6,22.27325220118236,-0.7397199070527554,19.363167364717714,-1.388065002512984,30,-0.8585625066540317,-0.907153967183028,-0.897276607220269,DEBIL
2007-07-01,2007,7,21.181188760682726,-0.6618391066602966,19.06018812250391,-0.9029103053950788,31,-0.6713869464140849,-0.8400696688902501,-0.907153967183028,DEBIL
2007-08-01,2007,8,19.931888765584954,-0.9695536533978856,17.532396683942313,-1.591772275033913,31,-0.990259553602634,-0.9066437035806855,-0.8400696688902501,DEBIL
2007-09-01,2007,9,19.621455342810247,-0.979534794485003,18.189499804545708,-0.6894550734349698,30,-1.0582846107253374,-1.203646807076088,-0.9066437035806855,MODERADA
2007-10-01,2007,10,19.42798558773167,-1.551116456903784,17.2661236820346,-2.121108252854804,31,-1.5623962569002927,-1.50468102379327,-1.203646807076088,FUERTE
2007-11-01,2007,11,19.830594245386862,-1.881568321884011,17.38670022896075,-2.787406154017982,30,-1.8933622037541795,-1.7278279841795114,-1.50468102379327,FUERTE
2007-12-01,2007,12,21.14941960355413,-1.7381639007655016,18.35647976912976,-2.977017115310828,31,-1.7277254918840619,-1.286246285413662,-1.7278279841795114,MODERADA
2008-01-01,2008,1,24.269357196964325,-0.193934623919501,22.30650295343144,-0.4766935078551007,31,-0.23765116060274494,-0.5495786133353681,-1.286246285413662,NEUTRO
2008-02-01,2008,2,26.370035508107343,0.5238999861640035,24.94490251356145,0.7473896742364284,29,0.31664081248070275,0.23632906206166263,-0.5495786133353681,NEUTRO
2008-03-01,2008,3,27.12543793876652,0.9192410928302788,24.883141878198654,0.8206715881516873,31,0.6299975343070301,0.43671087011601745,0.23632906206166263,NEUTRO
2008-04-01,2008,4,25.929716207244468,0.5587472770763717,21.3642544814877,-1.4098998157145253,30,0.36349426356031955,0.3582261500858455,0.43671087011601745,NEUTRO
2008-05-01,2008,5,24.578646324455445,0.3233505682051178,20.101463853566003,-1.585663292603181,31,0.08118665239018696,0.3131779941486137,0.3582261500858455,NEUTRO
2008-06-01,2008,6,23.626667774331725,0.6136623367660603,20.33192991567544,-0.4198314625565422,30,0.49485306649533456,0.5106643290658326,0.3131779941486137,DEBIL
2008-07-01,2008,7,22.808528975408787,0.9654979430222728,20.50302898307925,0.5399854625241167,31,0.9559532683119762,0.8944979805361276,0.5106643290658326,DEBIL
2008-08-01,2008,8,22.15483592598866,1.2533927222566477,19.88697928544794,0.7625790779241136,31,1.232687606801072,1.1094804103077074,0.8944979805361276,DEBIL
2008-09-01,2008,9,21.81954030934566,1.2185319532033982,19.11372826269057,0.2342472217568549,30,1.139800355810074,0.9342637161774346,1.1094804103077074,DEBIL
2008-10-01,2008,10,21.42068503055312,0.4416176691575167,18.30996638546469,-1.0773916849961365,31,0.4303031859211579,0.5124360971084366,0.9342637161774346,DEBIL
2008-11-01,2008,11,21.69116119873512,-0.0210453100564943,18.68915139330988,-1.485010275311331,30,-0.032795250405921905,0.026743419850268662,0.5124360971084366,NEUTRO
2008-12-01,2008,12,22.55986741947376,-0.3276902709408131,19.316338123314548,-2.017147520252488,31,-0.31727767596443,-0.17978433992837375,0.026743419850268662,NEUTRO
2009-01-01,2009,1,24.3177282641523,-0.1488764583143268,21.41608995941396,-1.3704940580093927,31,-0.18928009341476937,-0.2787624421150265,-0.17978433992837375,NEUTRO
2009-02-01,2009,2,25.72366513866076,-0.1247449360926071,22.08945767417371,-2.112054184716272,28,-0.32972955696588,-0.3643222050612837,-0.2787624421150265,NEUTRO
2009-03-01,2009,3,25.92148343965629,-0.2838392712238575,21.96135257972644,-2.101644193926686,31,-0.5739569648032017,-0.19979423678102273,-0.3643222050612837,NEUTRO
2009-04-01,2009,4,25.87052575511016,0.4995935787173709,20.69874551851232,-2.0753212710113376,30,0.3043038114260135,0.07190746700582788,-0.19979423678102273,NEUTRO
2009-05-01,2009,5,24.98283522645993,0.7275187555040992,20.88018769016262,-0.8069680445743869,31,0.48537555439467184,0.5214728278680086,0.07190746700582788,DEBIL
2009-06-01,2009,6,23.90655382561973,0.8935571168686681,20.65047662925113,-0.100914502708438,30,0.7747391177833407,0.7714790311860007,0.5214728278680086,DEBIL
2009-07-01,2009,7,22.9068981284768,1.063876464993044,19.85858051545891,-0.1041585287425894,31,1.0543224213799895,0.8951719240422698,0.7714790311860007,DEBIL
