anio,mes,sst_nino12,anom_nino12,sst_piura,anom_piura,n_dias_sst
1988,4,24.397223356342447,-0.9737562750432386,20.41737409951416,-2.3564799240520475,30
1988,5,23.273089437089812,-0.9822311673233406,19.19569625862656,-2.491559455033803,31
1988,6,21.494678710884912,-1.5183429745050694,18.27964410565701,-2.4720302116490767,30
1988,7,20.228153158718758,-1.6148792628407376,17.8484863191003,-2.1144419825009875,31
1988,8,19.28960434485203,-1.6118318722751652,17.31189641102687,-1.8123129178173254,31
1988,9,19.14081726563394,-1.4602090919631117,16.96853682917295,-1.9106647121237508,30
1988,10,19.451777981716095,-1.5273241370531272,17.608143742670467,-1.7792295137781773,31
1988,11,20.507584854733686,-1.2046068389517135,18.258157312782714,-1.9159914558552529,30
1988,12,21.67342697471928,-1.214147713695201,19.105018617696814,-2.228588567815434,31
1989,1,23.985366712264508,-0.47793386641953717,21.703939061495145,-1.0788925577851163,31
1989,2,25.77714964954009,-0.057498186180007925,24.518392767393443,0.32552581193308283,28
1989,3,26.486048422827917,0.2798009896254161,25.369469679364894,1.3069257291706078,31
1989,4,25.48187109746483,0.11087964132356641,21.812390852739156,-0.961313341151505,30
1989,5,23.222393329886323,-1.0329361879412047,19.22317846508034,-2.464201654786289,31
1989,6,21.978815706621287,-1.0341868316915046,19.004687552353836,-1.7465452057854474,30
1989,7,21.17316338049352,-0.6698529947829867,18.70885456579424,-1.2543172520387595,31
1989,8,20.43359708027911,-0.4678756366986892,17.987658979998816,-1.1364955495868438,31
1989,9,19.846363575694586,-0.7545818319468532,17.89645619031664,-0.9827595912213105,30
1989,10,20.34852329649669,-0.6305598654051742,18.70331395003216,-0.6839828900934397,31
1989,11,21.266953571236286,-0.44523794370439124,19.35725336460602,-0.8170524375942372,30
1989,12,22.290300433355167,-0.5972830101881159,19.86746691238064,-1.46625327633634,31
1990,1,23.87271971940308,-0.5905987615790566,21.290847821270113,-1.4918252908846243,31
1990,2,25.59777225120126,-0.23682604349737016,22.66947676088361,-1.523234030586603,28
1990,3,25.965819703521074,-0.240399100029667,22.552021411702405,-1.5103149065872599,31
1990,4,24.853881867005665,-0.517119218575095,20.875418830624902,-1.8982963087060927,30
1990,5,23.93271303667998,-0.32260545258385454,20.92002826431185,-0.7673312112581674,31
1990,6,22.766916085228786,-0.2461005249159077,20.241958172781597,-0.5094625565421347,30
1990,7,21.01993896321485,-0.8231443548353725,18.39587022195321,-1.5674419987137849,31
1990,8,20.495190980554366,-0.40623085195437203,18.072714130534653,-1.0513921389544911,31
1990,9,20.079112858300306,-0.5218711278307562,18.15824236332161,-0.7208014742837996,30
1990,10,20.205525503411568,-0.7735916291111352,18.08078918498263,-1.3070940720604851,31
1990,11,20.84317813600338,-0.8690091808523703,18.552841346959294,-1.6214315072318095,30
1990,12,22.131202016598277,-0.756366761152691,19.776681726554944,-1.5568098076621693,31
1991,1,23.692421681035466,-0.7708709038934112,20.822661330854583,-1.9601038699949744,31
1991,2,25.666745261589327,-0.1678921333894899,23.33934165809061,-0.8534993298710001,28
1991,3,26.275831926907063,0.06958640648882664,22.771192397278416,-1.291337880122569,31
1991,4,24.99070305398084,-0.38024409969951545,21.013178086781714,-1.760405428044899,30
1991,5,24.507919204634444,0.25256365050065643,20.63461681051022,-1.0527981128302684,31
1991,6,23.04100001173228,0.027982749410970686,19.5715567655107,-1.180036689562741,30
1991,7,22.122630109735347,0.27959491316934615,19.055231491739587,-0.9077282086479065,31
1991,8,21.112981982560804,0.21157157800292767,19.37591605012998,0.25197882608531175,31
1991,9,20.862538488082063,0.26157058621360757,18.718240855531363,-0.1613219969844196,30
1991,10,21.23636669102612,0.25724389228086064,19.621578964434534,0.23386064559363168,31
1991,11,22.05983492823295,0.3476499585229481,21.132830010610377,0.9587553470709782,30
1991,12,23.22679659930469,0.33922666279657354,21.80697420543778,0.47335713011851566,31
1992,1,24.645928891176894,0.18260168845953925,22.765007971292547,-0.01794864866325478,31
1992,2,26.28175740000922,0.43556352414395694,24.826142367750624,0.6282354232500104,29
1992,3,27.407730706558784,1.2014887645965004,26.34108696004626,2.2783786120763727,31
1992,4,27.198470948809998,1.827496933044578,25.586663483553924,2.8129008767521086,30
1992,5,26.08123076847041,1.8259231200984096,23.55464831738175,1.867405952258713,31
1992,6,23.620473318730127,0.6074606706445997,20.365532585022624,-0.38594683643267996,30
1992,7,21.446849498742328,-0.39620487976374386,18.90009641210772,-1.0631777084830767,31
1992,8,20.716462521249987,-0.18499790355106,18.52841963045629,-0.5958662768389366,31
1992,9,20.426923464831447,-0.17409578576584878,18.158839113195967,-0.7205442564360307,30
1992,10,21.08447082863765,0.10537391258816398,18.977158923254017,-0.41003399283394304,31
1992,11,21.471956149576897,-0.24024462144080616,18.95567007315575,-1.2185120902440392,30
1992,12,22.40695281179953,-0.4806375475541276,19.503289522749267,-1.8302330319554263,31
1993,1,24.216998785408734,-0.2463438190954908,21.784860434827255,-0.9980739735947561,31
1993,2,26.114048457313924,0.27944952005125206,24.142763683794847,-0.05014575305746358,28
1993,3,26.796219807361805,0.5900197149016454,24.021760601819082,-0.0406698047438648,31
1993,4,26.172077591763635,0.8010861073268765,22.689360361869667,-0.08435354889149498,30
1993,5,25.113822735391,0.8585086574191378,21.80787736639304,0.12033203811088478,31
1993,6,23.557106400716634,0.5441396009921358,20.825292958061098,0.07387848327469704,30
1993,7,22.102895990085553,0.25985507720662443,19.97978728808522,0.016976853528175153,31
1993,8,21.09668624487724,0.19522859641841833,18.461186993012284,-0.6630259026475499,31
1993,9,20.975784583649094,0.3747908811216602,18.431656838108005,-0.44765214720500357,30
1993,10,21.291643989309254,0.3125459625893071,18.911360632082975,-0.47607045001324066,31
1993,11,21.736318549283112,0.024116677501770375,19.398921259842528,-0.7751443011112974,30
1993,12,22.45368349217771,-0.43391759185805723,19.79928733942575,-1.5345456363253158,31
1994,1,24.275590637588984,-0.18772409663354037,21.949811607282797,-0.8328357805651784,31
1994,2,25.720623568095217,-0.11401160046211366,22.6082590407582,-1.5848705813369077,28
1994,3,25.307987185280624,-0.898246020921211,21.536223877128613,-2.5266441128626935,31
1994,4,24.23303558261809,-1.1379624574014808,20.682753950968902,-2.091058412911153,30
1994,5,23.273355150472103,-0.9819696368207768,19.11554245321257,-2.571949913261529,31
1994,6,22.324894159672183,-0.6880922198435618,19.33694264812644,-1.4144597084938852,30
1994,7,21.25319607347605,-0.5898746324869582,18.802172298812692,-1.1606882873340216,31
1994,8,19.941718080312693,-0.9597564913445835,18.078802468668773,-1.0453771367117202,31
1994,9,20.146206276906607,-0.4547706312103427,18.107229686714692,-0.7720197129614119,30
1994,10,21.69373485016767,0.7146347643996106,19.900293235480095,0.5128458865428369,31
1994,11,22.35635211187901,0.6441251965156504,20.08065460434467,-0.09345607862846936,30
1994,12,23.547034549932704,0.6594336923054117,21.748914553148264,0.41511335448202824,31
1995,1,25.06444051862103,0.601148443946005,22.94141137814191,0.1584638373532066,31
1995,2,26.138417078627345,0.30382161816109277,24.007567012899983,-0.18549332264318033,28
1995,3,26.1422925821239,-0.06397719071567683,22.641378358075865,-1.4213851674511861,31
1995,4,24.41492648209723,-0.95609210597145,20.783416931926066,-1.9902446529290223,30
1995,5,23.178122600253865,-1.0771577161409458,19.26744578170008,-2.4198000961959374,31
1995,6,22.35714820282213,-0.6558581809172441,19.192038364885242,-1.5593583514826612,30
1995,7,21.352727924873605,-0.49033781880349625,18.676750360734772,-1.2863721701911495,31
1995,8,20.182262968029395,-0.7192001957130928,18.31742540761677,-0.8069541015677778,31
1995,9,20.32673957725155,-0.27424732400548213,18.811497626626466,-0.06771949516948678,30
1995,10,20.16407755845911,-0.8150071822911439,18.69580331713856,-0.6915577256686429,31
1995,11,21.60718269571857,-0.10500920569719366,19.22758200703636,-0.946645278382756,30
1995,12,21.974272299130618,-0.9133082966081869,19.63560173801199,-1.6979178443463279,31
1996,1,23.782705170488196,-0.6806373178062987,20.77710752868315,-2.0056745334767268,31
1996,2,25.525426247927683,-0.32068170697072945,22.654175943524304,-1.5438693017371365,29
1996,3,26.034552203448644,-0.17168509613811306,22.364676527650932,-1.6977924653721652,31
1996,4,23.809519196766868,-1.5614728756640792,19.507406544926567,-3.2663888423521534,30
1996,5,23.118255893399166,-1.1370667834195272,19.423486832505585,-2.263789903750021,31
1996,6,21.79519428651883,-1.217820228379137,18.55607365834591,-2.1952185178980295,30
1996,7,20.476948303666305,-1.3660954510063452,17.74474808013446,-2.2183873669875003,31
1996,8,19.749775750757824,-1.1516993852509119,17.802724020341664,-1.3210704229919101,31
1996,9,19.560364327250475,-1.0405911101081167,17.8528942313062,-1.026071871335232,30
1996,10,20.269153182227793,-0.7099513402112522,17.905879138992326,-1.4816343041196725,31
1996,11,20.40204171790913,-1.3101496783285498,18.69266968224717,-1.4814920980622106,30
1996,12,21.677631846201457,-1.2099653127529115,19.46096287809597,-1.872488286253169,31
1997,1,23.55425400278822,-0.9090903328391533,20.705981711963425,-2.0767150168342896,31
1997,2,25.580460281409017,-0.2542048909696758,23.081085190149114,-1.1117684225642008,28
1997,3,26.79801501482212,0.5917554791183935,24.44781229902886,0.3851844746242685,31
1997,4,26.49916988614172,1.1281930056301124,23.284799631429056,0.5111854023566204,30
1997,5,26.44334489062868,2.1880266090729847,24.23041099443902,2.542696458584407,31
1997,6,25.99035827684592,2.977381194815158,23.94237141899816,3.1908159937454634,30
1997,7,25.46141428422402,3.618380695892814,23.50615000081065,3.5431032376958376,31
1997,8,24.63150882211621,3.7299956668490855,22.392941163754674,3.2683056544836497,31
1997,9,24.286560785620946,3.685568822921285,21.847443122801145,2.96796012732451,30
1997,10,24.52861872933685,3.549507674445725,22.37727576348771,2.989856138435681,31
1997,11,25.46421537356262,3.75201252386137,24.58232048919417,4.408032948009159,30
1997,12,26.647179877456203,3.7596023913276113,25.821951804754683,4.488272364204304,31
1998,1,27.42799839083017,2.9646469690851593,26.854617675192795,4.071885602494611,31
1998,2,28.03892904244503,2.204276519482778,27.89274860589236,3.700073415025249,28
1998,3,28.553651891165234,2.3473751310531026,28.37093801847178,4.3083232183485665,31
1998,4,28.103429272999097,2.732405152126231,26.27785352096946,3.503887753392528,30
1998,5,27.49389003280455,3.238592511369514,25.897472208561442,4.209929960710984,31
1998,6,25.07264666451343,2.0596565941611895,21.66634042553192,0.9150236220472441,30
1998,7,23.422105206072445,1.579070771547975,20.11911402461103,0.1558728160009512,31
1998,8,21.927307645967673,1.0258796990944614,18.611450072687386,-0.5128688006312184,31
1998,9,21.096091973465725,0.4950690554964346,18.501543530462957,-0.37770352376165756,30
1998,10,21.739599397259255,0.7604797094598257,18.79988045763326,-0.5877803057733778,31
1998,11,21.48090678636349,-0.23126863672313366,18.56478717819848,-1.609592170659519,30
1998,12,23.073522693408627,0.18592342130849665,19.97971762709483,-1.3540000756597261,31
1999,1,23.747454947051818,-0.7158396889107546,20.814557849966768,-1.968052788871536,31
1999,2,25.615242679946014,-0.21941144314114308,23.48025429002226,-0.7127563841753825,28
1999,3,26.529523498995392,0.32329033420161113,23.25043093618103,-0.8120603224185176,31
1999,4,23.95886050735891,-1.412146589978976,19.52576701848439,-3.2483676774445747,30
1999,5,23.624099677698574,-0.6311973708833918,19.578392284869675,-2.1086510951745314,31
1999,6,22.229050549553747,-0.783966790752758,18.410080247947736,-2.3412910035181778,30
1999,7,21.014136127458748,-0.8289204884171704,18.231662136090236,-1.7313491750387768,31
1999,8,20.08370838375209,-0.8177270659906561,18.12100130242814,-1.003315787482639,31
1999,9,19.75117634786619,-0.8498284651282181,17.929365052772663,-0.950055062266153,30
1999,10,20.24877428397823,-0.7303272984901151,17.981057236582565,-1.4066801593177654,31
1999,11,20.687260288862493,-1.024953197183702,18.120976042888266,-2.0531671413413752,30
1999,12,22.195795795721573,-0.6917757390032592,19.82167078291604,-1.5119636400974934,31
2000,1,23.8720754397033,-0.591257786547971,20.949931798161472,-1.8330217954052936,31
2000,2,25.627494485234504,-0.21864819101842467,22.927595681134136,-1.2701075672584214,29
2000,3,25.73327770942487,-0.4729503434796829,21.899960170558643,-2.1626822453644916,31
2000,4,25.790159648004117,0.4191369253426849,21.84406600770648,-0.929797621042051,30
2000,5,23.83328240990518,-0.4220038619007173,19.87612589778372,-1.8110689097973942,31
2000,6,22.60304597396541,-0.40997222141706546,18.90373714189982,-1.8476560562908353,30
2000,7,20.796086985733854,-1.0469641863206802,18.243755316446812,-1.7191100794967553,31
2000,8,19.922978806163453,-0.9785063292187552,17.858003718135098,-1.2663511475959122,31
2000,9,20.077846212613657,-0.5231300219324576,18.03524219578936,-0.8441184453007203,30
2000,10,20.431791691784248,-0.5472724998928065,18.609882024870437,-0.7775497597803713,31
2000,11,20.663607990095223,-1.048610241312248,18.113532808398954,-2.06090796895069,30
2000,12,22.42366116055509,-0.46393006502798656,19.803510611276543,-1.5302987478315384,31
2001,1,24.07804493413384,-0.38527780119038774,20.911902355719604,-1.8710699906506207,31
2001,2,25.57834360154107,-0.25631697528472486,23.051506414091854,-1.14153303975301,28
2001,3,26.83273541371767,0.6265072299103888,25.109344138262752,1.0466919946605853,31
2001,4,26.10378348012483,0.7328158211835248,21.76392790528844,-1.0102370022896077,30
2001,5,24.08521405885736,-0.17011330909137543,19.794680472765204,-1.892895713876535,31
2001,6,22.40474157035852,-0.6082572591742955,19.127707432847494,-1.6239237169821858,30
2001,7,21.310501774601597,-0.5325554510410714,18.69094055847687,-1.272423759315604,31
2001,8,20.374730601970043,-0.5266869474781766,17.894349947848838,-1.2298262528439958,31
2001,9,19.91467761771272,-0.6863439482841212,17.742810353493045,-1.136310884011839,30
2001,10,19.91460322950646,-1.064485514466165,17.53775404104,-1.8496169456168698,31
2001,11,20.925145396047153,-0.7870789989468548,18.857974200033514,-1.3164636175797177,30
2001,12,22.251971956338853,-0.6355724668064457,19.870736925729172,-1.4626605742573193,31
2002,1,23.923902316298975,-0.539412882094351,21.167312728668016,-1.6157410599927584,31
2002,2,26.02548118211673,0.1908382103623025,24.28618660699328,0.09332970346791762,28
2002,3,27.262224759095464,1.0560152997360976,25.772147655359145,1.7098880236058345,31
2002,4,26.307589622179297,0.9366151391931246,22.794702239347746,0.020675545875914466,30
2002,5,25.20946633653331,0.9541650322735571,21.732982128091923,0.04572992720453523,31
2002,6,23.1560423024526,0.1430157329844011,19.317461216284144,-1.4337025185681584,30
2002,7,21.84503260014838,0.002011594518056487,19.4347008468485,-0.528565437556407,31
2002,8,20.801182753845662,-0.10025649541860134,18.64184150368301,-0.4825076335259055,31
2002,9,20.9773561533036,0.3763961603705739,19.280679510805836,0.40164248617858944,30
2002,10,21.81067702544418,0.8315739469434804,20.484245645512573,1.0967762471695162,31
2002,11,22.95531100473848,1.2430537724793893,21.204203551683705,1.0298593845982018,30
2002,12,23.855308990126122,0.9677459634174678,22.266584774020618,0.9330393592702083,31
2003,1,24.515234457659595,0.051922170518571654,22.136186533649667,-0.6464569631266923,31
2003,2,26.06435577816652,0.22969024864344348,23.295933393964056,-0.8971503960941055,28
2003,3,26.607002130777513,0.4007827541929318,23.287802247093865,-0.7745671993471647,31
2003,4,24.720670524515597,-0.6503159819847435,19.985569833026197,-2.7883147372535895,30
2003,5,22.698209215853254,-1.5571036813215935,19.38779965304612,-2.2993447867746806,31
2003,6,22.16211857675049,-0.8508786965301446,18.681825654771878,-2.0697677444574754,30
2003,7,21.37916421079145,-0.4638900835627584,18.149829117105046,-1.8134508400931697,31
2003,8,21.128304197880215,0.22683490841944348,19.903852268981137,0.7793452731586318,31
2003,9,20.436365326564555,-0.16460027163673532,18.267762439269564,-0.6115541408387785,30
2003,10,21.332733659219077,0.3536147100856223,19.47100595009701,0.0831254492296219,31
2003,11,22.248421420654594,0.5361844914471695,20.40268989780533,0.2287537275925616,30
2003,12,23.374579710408174,0.486992313065078,21.072144791098097,-0.26139013937602346,31
2004,1,24.76303847047259,0.29970777812611,21.778439896454266,-1.0042575348980487,31
2004,2,26.14446540436879,0.29830820103346034,22.999763837297312,-1.1980845286855655,29
2004,3,25.581901917980286,-0.6243516442798336,21.716826020460555,-2.3457000416128495,31
2004,4,25.47294849737123,0.10196936702291391,21.0770582453789,-1.6965030993466241,30
2004,5,23.44666887086562,-0.8086507778232971,19.770514324007376,-1.9169845816287387,31
2004,6,22.156402624855566,-0.8566401254939631,18.57532445412409,-2.176297984028593,30
2004,7,21.08419232751778,-0.7588249153239018,18.2582294002886,-1.7048546522624963,31
2004,8,20.29695981042593,-0.6044955492368982,18.15494441712288,-0.9694181767086942,31
2004,9,20.3836050846311,-0.21740258620808625,18.93908253755515,0.06005578823923611,30
2004,10,21.333902829224293,0.3548326080025182,20.10153475753761,0.7140376353093132,31
2004,11,22.633319095869318,0.9211319480964022,20.574954654604348,0.4009136650471883,30
2004,12,22.982905155955336,0.0953344720989294,19.723782662033415,-1.6100008106399197,31
2005,1,24.596986936030877,0.1303783632844798,21.920781564967385,-0.8658632504499052,31
2005,2,25.402508975192397,-0.4458938945621189,22.231513534212482,-1.9699632625709027,28
2005,3,25.068416148520683,-1.136938674961454,21.395217602775638,-2.667920816692698,31
2005,4,24.976052175509338,-0.39493986793596036,21.83020025688279,-0.9436888926118284,30
2005,5,24.48765364152313,0.2323292375885081,21.029288312193646,-0.6582131334475437,31
2005,6,22.426546207920854,-0.5864127222058889,18.517550678505614,-2.2338730663986155,30
2005,7,21.426906118892628,-0.4161588360280386,18.68634033906366,-1.2768694707602184,31
2005,8,20.35436784550898,-0.5470780777960892,18.193087078940113,-0.9308986213717111,31
2005,9,19.99884197105028,-0.6021497190464556,17.968039090858326,-0.9112184062098625,30
2005,10,19.882710853407684,-1.0963891027933206,17.52085019914721,-1.866325261161161,31
2005,11,20.459009280921833,-1.2532077241175612,18.807459261741222,-1.366999609091417,30
2005,12,22.21490682456578,-0.6726698828245986,20.37737741773356,-0.9565709931419869,31
2006,1,24.411033083153114,-0.055604523975187815,22.15041293997482,-0.6361522165597525,31
2006,2,26.658467534322767,0.8100775520809611,25.03474947945338,0.8332766316444488,28
2006,3,26.18833838422363,-0.017005481489337206,22.649230378460768,-1.4136484741054594,31
2006,4,24.235892080988577,-1.1351009113909405,19.51498821689842,-3.2586625342045012,30
2006,5,23.997248489241045,-0.25810880202669695,20.753762774334064,-0.9335659509616895,31
2006,6,22.843538626108867,-0.1694696796536078,19.519604400513774,-1.2319468364326804,30
2006,7,22.058092133955252,0.21505148288198359,19.19636487443188,-0.7670238706434862,31
2006,8,21.68252243948375,0.7811030894537866,19.441945697933956,0.3181181804916802,31
2006,9,21.834099620840433,1.2331280039806907,19.436212207516615,0.5569672195230917,30
2006,10,22.61396236663777,1.6348612049285187,20.73960565070067,1.352115662103665,31
2006,11,22.91376479612749,1.2015631796957067,20.518936616965437,0.34452945775395105,30
2006,12,23.977898652221793,1.09030696714299,20.939232972508506,-0.3946765276509279,31
2007,1,25.124223312752658,0.657611881515839,22.780845713606325,-0.005906322450942765,31
2007,2,26.219390608982152,0.3709495543607692,22.77674879735778,-1.4249147978843073,28
2007,3,26.06018229154497,-0.14517067725786356,22.15990764109188,-1.9024809364512354,31
2007,4,24.92446707715834,-0.44652380548159637,20.558754230189315,-2.2148904339085282,30
2007,5,23.30594722358429,-0.9493904509589226,19.144423824166804,-2.5428096239171207,31
2007,6,22.27325220118236,-0.7397199070527554,19.363167364717714,-1.388065002512984,30
2007,7,21.181188760682726,-0.6618391066602966,19.06018812250391,-0.9029103053950788,31
2007,8,19.931888765584954,-0.9695536533978855,17.532396683942313,-1.591772275033913,31
2007,9,19.621455342810247,-0.979534794485003,18.189499804545708,-0.6894550734349698,30
2007,10,19.42798558773167,-1.551116456903784,17.2661236820346,-2.121108252854804,31
2007,11,19.830594245386866,-1.8815683218840107,17.38670022896075,-2.7874061540179826,30
2007,12,21.14941960355413,-1.7381639007655016,18.356479769129756,-2.9770171153108276,31
2008,1,24.269357196964325,-0.19393462391950103,22.306502953431437,-0.47669350785510073,31
2008,2,26.370035508107346,0.5238999861640035,24.94490251356145,0.7473896742364284,29
2008,3,27.12543793876652,0.9192410928302787,24.883141878198654,0.8206715881516873,31
2008,4,25.929716207244468,0.5587472770763717,21.3642544814877,-1.4098998157145253,30
2008,5,24.578646324455445,0.3233505682051178,20.101463853566003,-1.585663292603181,31
2008,6,23.626667774331725,0.6136623367660603,20.33192991567544,-0.41983146255654225,30
2008,7,22.808528975408787,0.9654979430222727,20.50302898307925,0.5399854625241167,31
2008,8,22.15483592598866,1.2533927222566477,19.88697928544794,0.7625790779241136,31
2008,9,21.81954030934566,1.2185319532033982,19.11372826269057,0.23424722175685492,30
2008,10,21.420685030553113,0.44161766915751677,18.30996638546469,-1.0773916849961365,31
2008,11,21.69116119873512,-0.021045310056494383,18.68915139330988,-1.485010275311331,30
2008,12,22.55986741947376,-0.32769027094081316,19.316338123314548,-2.0171475202524882,31
2009,1,24.3177282641523,-0.14887645831432686,21.41608995941396,-1.3704940580093927,31
2009,2,25.723665138660756,-0.12474493609260714,22.08945767417371,-2.112054184716272,28
2009,3,25.921483439656292,-0.28383927122385755,21.96135257972644,-2.101644193926686,31
2009,4,25.87052575511016,0.4995935787173709,20.698745518512318,-2.0753212710113376,30
2009,5,24.982835226459926,0.7275187555040992,20.88018769016262,-0.8069680445743869,31
2009,6,23.906553825619735,0.8935571168686681,20.650476629251134,-0.10091450270843809,30
